Temps,T1,T2,T3,T4,T5,Pression,Force,Temps_Magna_Power,Voltage_Magna_Power,Courant_Magna_Power
258.399999999994,193.6,180.32,172.42,170.09,18.44,82.43,322.32,262,46.8,1.96
258.599999999994,193.63,180.36,172.46,170.08,18.43,82.43,322.3,263,46.8,1.96
258.799999999994,193.68,180.41,172.44,170.1,18.43,82.43,322.36,263,46.8,1.96
258.999999999994,193.67,180.49,172.5,170.08,18.43,82.43,322.23,263,46.8,1.96
259.199999999994,193.8,180.5,172.5,170.19,18.48,82.43,321.85,264,46.7,1.96
259.399999999994,193.85,180.55,172.52,170.2,18.44,82.43,322.08,264,46.7,1.96
259.599999999994,193.89,180.55,172.53,170.18,18.49,82.43,322.34,264,46.7,1.96
259.799999999994,193.9,180.56,172.53,170.19,18.48,82.43,322.25,264,46.7,1.96
259.999999999994,193.99,180.58,172.54,170.22,18.47,82.43,322.47,264,46.7,1.96
260.199999999994,194.08,180.65,172.58,170.36,18.47,82.43,322.59,265,46.7,1.96
260.399999999994,194.12,180.64,172.57,170.35,18.45,82.43,322.23,265,46.7,1.96
260.599999999994,194.15,180.65,172.58,170.38,18.44,82.43,322.58,265,46.6,1.96
260.799999999994,194.2,180.66,172.6,170.44,18.43,82.43,322.75,265,46.8,1.96
260.999999999994,194.23,180.67,172.58,170.46,18.43,82.43,322.02,265,46.8,1.96
261.199999999994,194.27,180.72,172.65,170.56,18.48,82.43,321.78,265,46.7,1.96
261.399999999994,194.29,180.7,172.67,170.6,18.49,82.43,321.74,266,46.7,1.96
261.599999999994,194.27,180.69,172.66,170.5,18.43,82.43,321.87,266,46.6,1.96
261.799999999994,194.27,180.71,172.72,170.61,18.42,82.43,322.39,266,46.6,1.96
261.999999999994,194.29,180.71,172.73,170.64,18.42,82.43,322.66,266,46.7,1.96
262.199999999994,194.34,180.76,172.81,170.77,18.43,82.43,322.03,266,46.7,1.96
262.399999999994,194.32,180.77,172.78,170.81,18.43,82.43,322.12,267,46.7,1.96
262.599999999994,194.33,180.76,172.85,170.85,18.44,82.43,322.06,267,46.6,1.96
262.799999999994,194.34,180.8,172.89,170.89,18.46,82.43,322.64,267,46.6,1.96
262.999999999994,194.36,180.8,172.99,170.94,18.44,82.43,322.89,267,46.7,1.96
263.199999999994,194.43,180.87,173.05,170.96,18.5,82.43,322.36,267,46.7,1.96
263.399999999994,194.43,180.85,173.09,170.93,18.47,82.43,322.43,268,46.6,1.96
263.599999999994,194.44,180.88,173.18,170.96,18.43,82.43,322.07,268,46.6,1.94
263.799999999994,194.44,180.88,173.22,170.99,18.43,82.43,322.58,268,46.6,1.94
263.999999999994,194.45,180.94,173.27,171,18.41,82.43,322.54,268,46.7,1.96
264.199999999994,194.58,181,173.33,171.06,18.45,82.43,322.16,268,46.7,1.96
264.399999999994,194.57,181.07,173.38,171.03,18.42,82.43,322.4,268,46.7,1.96
264.599999999994,194.62,181.06,173.42,171.01,18.37,82.43,322.62,269,46.7,1.94
264.799999999994,194.71,181.1,173.4,171.03,18.42,82.43,322.62,269,46.8,1.94
264.999999999993,194.77,181.19,173.42,171.05,18.42,82.43,322.54,269,46.8,1.96
265.199999999994,194.89,181.24,173.46,171.12,18.48,82.43,322.88,270,46.7,1.96
265.399999999993,194.87,181.29,173.47,171.12,18.46,82.43,322.21,270,46.7,1.96
265.599999999993,194.93,181.33,173.49,171.1,18.43,82.43,322.17,270,46.7,1.96
265.799999999993,194.99,181.35,173.49,171.11,18.43,82.43,322.36,270,46.7,1.96
265.999999999993,195,181.4,173.52,171.15,18.46,82.43,322.35,270,46.7,1.96
266.199999999993,195.05,181.41,173.55,171.23,18.44,82.43,322.39,271,46.7,1.96
266.399999999993,195.09,181.45,173.55,171.17,18.45,82.43,322.37,271,46.7,1.96
266.599999999993,195.05,181.42,173.52,171.2,18.42,82.43,322.72,271,46.6,1.96
266.799999999993,195.14,181.51,173.54,171.28,18.44,82.43,323.22,271,46.7,1.96
266.999999999993,195.18,181.58,173.55,171.3,18.45,82.43,322.87,271,46.7,1.96
267.199999999993,195.25,181.63,173.61,171.42,18.47,82.43,322.59,271,46.7,1.96
267.399999999993,195.25,181.6,173.6,171.47,18.48,82.43,322.4,272,46.7,1.96
267.599999999993,195.25,181.6,173.61,171.5,18.45,82.43,322.78,272,46.7,1.96
267.799999999993,195.28,181.63,173.64,171.54,18.45,82.43,322.96,272,46.7,1.96
267.999999999993,195.27,181.64,173.66,171.64,18.44,82.43,322.94,272,46.7,1.96
268.199999999993,195.36,181.72,173.77,171.64,18.51,82.43,323.2,272,46.7,1.96
268.399999999993,195.32,181.7,173.79,171.7,18.45,82.43,322.84,273,46.7,1.96
268.599999999993,195.34,181.71,173.79,171.78,18.44,82.43,322.94,273,46.6,1.96
268.799999999993,195.34,181.71,173.79,171.81,18.44,82.43,323.08,273,46.6,1.96
268.999999999993,195.33,181.72,173.85,171.86,18.46,82.43,323.07,273,46.7,1.96
269.199999999993,195.47,181.79,174.01,171.89,18.47,82.43,322.92,273,46.7,1.96
269.399999999993,195.48,181.78,174.04,171.9,18.45,82.43,323.01,274,46.7,1.96
269.599999999993,195.47,181.77,174.06,171.89,18.46,82.43,322.74,274,46.7,1.96
269.799999999993,195.51,181.83,174.1,171.92,18.44,82.43,323.11,274,46.7,1.96
269.999999999993,195.57,181.84,174.16,171.93,18.43,82.43,323.08,274,46.7,1.96
270.199999999993,195.68,181.88,174.24,171.96,18.45,82.43,323.36,274,46.7,1.96
270.399999999993,195.73,181.93,174.28,171.97,18.44,82.43,323.42,275,46.6,1.96
270.599999999993,195.74,181.96,174.31,171.96,18.4,82.43,322.92,275,46.6,1.96
270.799999999993,195.74,181.97,174.31,171.99,18.41,82.43,323.06,275,46.6,1.96
270.999999999993,195.83,182.04,174.34,172,18.45,82.43,323.3,275,46.7,1.96
271.199999999993,195.9,182.13,174.44,172.05,18.48,82.43,323.68,276,46.7,1.96
271.399999999993,195.96,182.11,174.43,172.02,18.46,82.43,323.87,276,46.6,1.96
271.599999999993,195.94,182.17,174.41,172.01,18.45,82.43,323.38,276,46.6,1.96
271.799999999993,196.01,182.22,174.44,172.05,18.42,82.43,323.21,276,46.6,1.96
271.999999999993,196.09,182.31,174.45,172.06,18.45,82.43,323.01,276,46.6,1.98
272.199999999993,196.12,182.33,174.45,172.11,18.47,82.43,323.03,277,46.7,1.98
272.399999999993,196.18,182.42,174.47,172.1,18.45,82.43,323.33,277,46.6,1.96
272.599999999993,196.17,182.4,174.47,172.12,18.42,82.43,322.86,277,46.6,1.96
272.799999999993,196.21,182.51,174.49,172.15,18.42,82.43,323.25,277,46.6,1.96
272.999999999993,196.22,182.54,174.48,172.2,18.4,82.43,323.22,277,46.6,1.96
273.199999999993,196.25,182.56,174.53,172.22,18.45,82.43,322.77,278,46.7,1.96
273.399999999993,196.25,182.56,174.55,172.26,18.48,82.43,323.38,278,46.7,1.96
273.599999999993,196.26,182.56,174.59,172.32,18.48,82.43,323.31,278,46.7,1.96
273.799999999993,196.27,182.57,174.58,172.39,18.49,82.43,323.23,278,46.6,1.96
273.999999999993,196.26,182.6,174.55,172.4,18.42,82.43,323.94,278,46.6,1.96
274.199999999993,196.34,182.65,174.68,172.54,18.43,82.43,323.9,278,46.7,1.96
274.399999999993,196.34,182.64,174.68,172.54,18.43,82.43,323.66,279,46.7,1.96
274.599999999993,196.38,182.64,174.67,172.62,18.43,82.43,323.5,279,46.6,1.96
274.799999999993,196.39,182.68,174.72,172.62,18.42,82.43,323.45,279,46.6,1.96
274.999999999993,196.44,182.67,174.79,172.63,18.38,82.43,323.43,279,46.5,1.96
275.199999999993,196.49,182.72,174.92,172.73,18.42,82.43,323.72,279,46.7,1.96
275.399999999993,196.56,182.7,174.93,172.76,18.41,82.43,323.57,280,46.7,1.96
275.599999999993,196.66,182.74,174.95,172.79,18.42,82.43,323.41,280,46.6,1.96
275.799999999993,196.68,182.79,175.02,172.83,18.42,82.43,322.92,280,46.6,1.96
275.999999999993,196.72,182.83,175.09,172.89,18.43,82.43,323.45,281,46.5,1.96
276.199999999993,196.8,182.85,175.16,172.89,18.46,82.43,323.47,281,46.5,1.96
276.399999999993,196.82,182.94,175.21,172.9,18.46,82.43,323.39,281,46.7,1.96
276.599999999993,196.8,182.96,175.13,172.87,18.42,82.43,323.38,281,46.5,1.96
276.799999999993,196.93,183,175.23,172.9,18.43,82.43,323.23,281,46.5,1.96
276.999999999993,196.97,183.04,175.29,172.91,18.47,82.43,323.33,281,46.7,1.96
277.199999999993,197.02,183.12,175.35,172.94,18.46,82.43,323.86,282,46.7,1.96
277.399999999993,197.07,183.19,175.36,172.94,18.43,82.43,323.12,282,46.6,1.96
277.599999999993,197.07,183.26,175.38,172.95,18.43,82.43,323.82,282,46.6,1.96
277.799999999993,197.11,183.31,175.39,172.95,18.41,82.43,323.86,282,46.4,1.96
277.999999999993,197.12,183.34,175.41,172.99,18.37,82.43,323.55,282,46.6,1.96
278.199999999993,197.17,183.39,175.43,173.04,18.45,82.43,323.59,283,46.6,1.96
278.399999999993,197.13,183.42,175.45,173.02,18.44,82.43,323.46,283,46.7,1.96
278.599999999993,197.17,183.47,175.45,173.04,18.43,82.43,323.62,283,46.7,1.96
278.799999999993,197.18,183.49,175.42,173.06,18.45,82.43,323.77,283,46.5,1.96
278.999999999993,197.19,183.52,175.43,173.09,18.44,82.43,323.85,283,46.5,1.96
279.199999999993,197.24,183.54,175.48,173.12,18.45,82.43,323.5,284,46.7,1.96
279.399999999993,197.22,183.55,175.46,173.16,18.44,82.43,323.13,284,46.7,1.96
279.599999999993,197.24,183.55,175.47,173.19,18.46,82.43,323.76,284,46.7,1.96
279.799999999993,197.25,183.56,175.49,173.24,18.43,82.43,324.14,284,46.5,1.96
279.999999999993,197.23,183.55,175.49,173.33,18.42,82.43,323.99,284,46.5,1.96
280.199999999993,197.31,183.62,175.6,173.38,18.49,82.43,324.14,284,46.7,1.96
280.399999999993,197.33,183.61,175.6,173.41,18.44,82.43,323.97,285,46.7,1.96
280.599999999993,197.32,183.6,175.6,173.48,18.43,82.43,323.28,285,46.7,1.96
280.799999999993,197.4,183.61,175.67,173.47,18.42,82.43,323.62,285,46.7,1.96
280.999999999993,197.42,183.64,175.67,173.55,18.43,82.43,323.59,285,46.5,1.96
281.199999999993,197.49,183.68,175.83,173.56,18.45,82.43,323.65,285,46.6,1.96
281.399999999993,197.51,183.69,175.8,173.62,18.44,82.43,323.29,286,46.6,1.96
281.599999999993,197.51,183.7,175.81,173.61,18.42,82.43,323.6,286,46.5,1.96
281.799999999993,197.6,183.7,175.89,173.69,18.44,82.43,323.86,286,46.5,1.96
281.999999999993,197.58,183.75,175.96,173.7,18.42,82.43,323.86,287,46.5,1.96
282.199999999993,197.69,183.81,176.05,173.74,18.5,82.43,324.14,287,46.5,1.98
282.399999999993,197.76,183.86,176.13,173.79,18.47,82.43,324.37,287,46.6,1.98
282.599999999992,197.82,183.9,176.16,173.78,18.46,82.43,323.97,287,46.5,1.96
282.799999999993,197.81,183.97,176.19,173.83,18.44,82.43,323.86,287,46.5,1.96
282.999999999992,197.91,184.04,176.21,173.86,18.44,82.43,323.84,287,46.5,1.96
283.199999999992,197.99,184.15,176.27,173.89,18.47,82.43,324,288,46.5,1.98
283.399999999992,198.03,184.18,176.25,173.89,18.53,82.43,323.91,288,46.7,1.98
283.599999999992,198.03,184.28,176.29,173.91,18.53,82.43,324.16,288,46.7,1.98
283.799999999992,198.07,184.37,176.34,173.98,18.56,82.43,324.18,288,46.5,1.98
283.999999999992,198.07,184.34,176.33,173.99,18.55,82.43,323.89,288,46.5,1.96
284.199999999992,198.21,184.46,176.45,174.12,18.66,82.43,323.52,289,46.5,1.96
284.399999999992,198.19,184.48,176.46,174.14,18.66,82.43,323.98,289,46.6,1.98
284.599999999992,198.23,184.51,176.49,174.13,18.6,82.43,324.06,289,46.6,1.96
284.799999999992,198.19,184.47,176.47,174.08,18.56,82.43,324.11,289,46.5,1.96
284.999999999992,198.19,184.44,176.47,174.06,18.53,82.43,323.93,289,46.5,1.96
285.199999999992,198.27,184.5,176.52,174.17,18.55,82.43,324.44,290,46.5,1.96
285.399999999992,198.43,184.63,176.67,174.29,18.71,82.43,324.43,290,46.6,1.96
285.599999999992,198.63,184.79,176.91,174.51,18.88,82.43,324.51,290,46.6,1.96
285.799999999992,198.82,184.98,177.05,174.65,18.95,82.43,323.64,290,46.5,1.96
285.999999999992,198.79,184.92,177,174.61,18.84,82.43,323.55,290,46.5,1.96
286.199999999992,198.64,184.76,176.88,174.47,18.7,82.43,323.64,291,46.5,1.96
286.399999999992,198.64,184.75,176.87,174.51,18.7,82.43,323.98,291,46.5,1.98
286.599999999992,198.76,184.9,176.98,174.59,18.77,82.43,324.5,291,46.5,1.98
286.799999999992,198.73,184.85,176.91,174.52,18.68,82.43,324.2,291,46.4,1.96
286.999999999992,198.62,184.77,176.85,174.46,18.58,82.43,324.03,291,46.4,1.96
287.199999999992,198.56,184.69,176.79,174.44,18.5,82.43,324.44,291,46.5,1.96
287.399999999992,198.6,184.68,176.8,174.48,18.5,82.43,324.74,292,46.5,1.96
287.599999999992,198.59,184.69,176.83,174.49,18.47,82.43,324.05,292,46.5,1.96
287.799999999992,198.62,184.68,176.87,174.48,18.51,82.43,323.93,292,46.5,1.96
287.999999999992,198.65,184.75,176.84,174.48,18.49,82.43,324.02,293,46.4,1.96
288.199999999992,198.68,184.76,176.87,174.46,18.5,82.43,324.03,293,46.6,1.96
288.399999999992,198.66,184.8,176.92,174.53,18.49,82.43,324.16,293,46.6,1.96
288.599999999992,198.76,184.88,177.01,174.6,18.5,82.43,324.24,293,46.5,1.96
288.799999999992,198.8,184.92,177.05,174.64,18.51,82.43,323.83,293,46.5,1.96
288.999999999992,198.82,184.87,177.06,174.65,18.46,82.43,324.48,294,46.4,1.96
289.199999999992,198.9,185.01,177.15,174.72,18.51,82.43,324.72,294,46.4,1.96
289.399999999992,198.84,184.93,177.13,174.68,18.46,82.43,324.75,294,46.5,1.96
289.599999999992,198.95,184.98,177.2,174.78,18.51,82.43,325.28,294,46.5,1.98
289.799999999992,198.92,184.95,177.16,174.76,18.46,82.43,324.75,294,46.5,1.98
289.999999999992,199,185.08,177.23,174.79,18.5,82.43,324.8,294,46.4,1.96
290.199999999992,199.06,185.19,177.33,174.87,18.54,82.43,323.95,295,46.4,1.96
290.399999999992,199.2,185.32,177.44,174.98,18.62,82.43,324.66,295,46.5,1.96
290.599999999992,199.24,185.36,177.43,175,18.65,82.43,324.78,295,46.5,1.96
290.799999999992,199.23,185.36,177.49,175.02,18.61,82.43,324.79,295,46.6,1.96
290.999999999992,199.3,185.35,177.53,175.03,18.58,82.43,324.87,295,46.5,1.96
291.199999999992,199.35,185.36,177.57,175.02,18.6,82.43,324.5,296,46.5,1.96
291.399999999992,199.35,185.4,177.6,175.11,18.57,82.43,324.64,296,46.5,1.96
291.599999999992,199.35,185.41,177.62,175.17,18.58,82.43,324.48,296,46.5,1.96
291.799999999992,199.48,185.45,177.7,175.24,18.61,82.43,324.27,296,46.5,1.96
291.999999999992,199.5,185.47,177.68,175.26,18.6,82.43,324.63,296,46.5,1.96
292.199999999992,199.55,185.47,177.72,175.25,18.6,82.43,324.34,297,46.5,1.96
292.399999999992,199.62,185.51,177.81,175.33,18.63,82.43,324.8,297,46.6,1.96
292.599999999992,199.64,185.54,177.84,175.4,18.62,82.43,324.64,297,46.6,1.96
292.799999999992,199.64,185.54,177.9,175.36,18.56,82.43,324.39,297,46.6,1.98
292.999999999992,199.77,185.66,177.98,175.48,18.63,82.43,324.16,297,46.6,1.98
293.199999999992,199.72,185.64,177.93,175.45,18.61,82.43,324.79,298,46.4,1.96
293.399999999992,199.72,185.62,177.97,175.46,18.59,82.43,324.47,298,46.4,1.98
293.599999999992,199.79,185.66,178.02,175.51,18.57,82.43,324.36,298,46.6,1.98
293.799999999992,199.78,185.68,178.03,175.54,18.54,82.43,324.04,298,46.4,1.98
293.999999999992,199.93,185.82,178.16,175.63,18.69,82.43,323.89,299,46.4,1.98
294.199999999992,199.98,185.84,178.16,175.65,18.65,82.43,323.92,299,46.5,1.98
294.399999999992,199.94,185.79,178.19,175.65,18.65,82.43,324.22,299,46.5,1.98
294.599999999992,199.99,185.96,178.2,175.72,18.66,82.43,325.04,299,46.5,1.98
294.799999999992,199.97,185.94,178.19,175.68,18.66,82.43,324.6,299,46.5,1.98
294.999999999992,199.94,185.93,178.2,175.67,18.61,82.43,324.74,300,46.4,1.98
295.199999999992,199.97,185.96,178.2,175.67,18.62,82.43,324.62,300,46.4,1.96
295.399999999992,200.02,186.04,178.26,175.74,18.63,82.43,324.68,300,46.4,1.96
295.599999999992,200.04,186.08,178.27,175.72,18.58,82.43,324.7,300,46.5,1.98
295.799999999992,200,186.03,178.26,175.73,18.52,82.43,324.81,300,46.5,1.98
295.999999999992,200.09,186.11,178.35,175.82,18.63,82.43,324.74,300,46.3,1.98
296.199999999992,200.1,186.1,178.32,175.8,18.61,82.43,324.96,301,46.3,1.98
296.399999999992,200.13,186.2,178.35,175.85,18.57,82.43,325.93,301,46.3,1.98
296.599999999992,200.19,186.24,178.4,175.88,18.64,82.43,325.29,301,46.3,1.98
296.799999999992,200.21,186.29,178.4,175.91,18.61,82.43,324.94,301,46.4,1.98
296.999999999992,200.33,186.3,178.47,175.98,18.63,82.43,325.57,301,46.4,1.98
297.199999999992,200.31,186.3,178.46,175.93,18.63,82.43,325.05,302,46.4,1.98
297.399999999992,200.4,186.36,178.57,175.92,18.6,82.43,325,302,46.4,1.98
297.599999999992,200.39,186.32,178.57,175.95,18.57,82.43,324.84,302,46.4,1.98
297.799999999992,200.45,186.37,178.54,175.97,18.63,82.43,324.96,302,46.4,1.98
297.999999999992,200.58,186.44,178.7,176.1,18.69,82.43,324.85,302,46.4,1.96
298.199999999992,200.66,186.47,178.81,176.19,18.7,82.43,324.63,303,46.3,1.96
298.399999999992,200.69,186.47,178.85,176.21,18.76,82.43,324.99,303,46.4,1.98
298.599999999992,200.68,186.45,178.87,176.21,18.72,82.43,325.03,303,46.4,1.98
298.799999999992,200.63,186.47,178.84,176.21,18.66,82.43,324.87,303,46.4,1.98
298.999999999992,200.68,186.52,178.83,176.23,18.68,82.42,325.11,303,46.4,1.96
299.199999999992,200.67,186.47,178.83,176.26,18.62,82.43,325.01,304,46.3,1.96
299.399999999992,200.74,186.54,178.93,176.31,18.62,82.43,325.32,304,46.3,1.96
299.599999999992,200.7,186.52,178.85,176.25,18.61,82.43,325.36,304,46.5,1.96
299.799999999992,200.72,186.55,178.88,176.27,18.57,82.43,325.13,304,46.3,1.98
299.999999999992,200.73,186.53,178.88,176.2,18.55,82.43,324.81,305,46.3,1.98
300.199999999992,200.73,186.56,178.96,176.31,18.57,82.43,324.64,305,46.3,1.98
300.399999999992,200.77,186.65,178.97,176.38,18.57,82.43,324.45,305,46.3,1.98
300.599999999991,200.79,186.58,179.01,176.38,18.54,82.43,325.08,305,46.4,1.98
300.799999999991,200.83,186.62,179.08,176.44,18.58,82.43,325.06,305,46.4,1.98
300.999999999991,200.92,186.79,179.14,176.5,18.68,82.43,325.44,306,46.4,1.98
301.199999999991,200.97,186.77,179.19,176.55,18.66,82.43,325.45,306,46.3,1.96
301.399999999991,201.01,186.75,179.19,176.57,18.63,82.43,324.93,306,46.3,1.96
301.599999999991,201.05,186.84,179.24,176.67,18.68,82.43,325.22,306,46.4,1.98
301.799999999991,201.09,186.88,179.22,176.65,18.64,82.43,325.6,306,46.4,1.98
301.999999999991,201.18,186.97,179.32,176.72,18.68,82.43,325.59,307,46.4,1.98
302.199999999991,201.11,186.95,179.27,176.66,18.56,82.43,325.93,307,46.4,1.98
