Temps,T1,T2,T3,T4,T5,Pression,Force,Temps_Magna_Power,Voltage_Magna_Power,Courant_Magna_Power
193.199999999998,202.84,186.62,172.79,189.57,19.13,81.75,323.21,197,47.4,2.11
193.399999999998,202.87,186.6,172.83,189.59,19.11,81.76,323.27,197,47.3,2.11
193.599999999998,202.89,186.6,172.92,189.62,19.13,81.76,323.41,197,47.3,2.11
193.799999999998,202.92,186.67,172.95,189.7,19.13,81.76,323.23,198,47.2,2.11
193.999999999998,202.92,186.69,173,189.81,19.12,81.76,323.3,198,47.2,2.11
194.199999999998,202.99,186.84,173.13,189.9,19.14,81.75,323.04,198,47.4,2.11
194.399999999998,202.99,186.85,173.26,189.86,19.14,81.75,323.29,198,47.4,2.11
194.599999999998,202.97,186.9,173.25,189.94,19.11,81.75,322.94,199,47.4,2.11
194.799999999997,202.99,186.96,173.34,190.06,19.11,81.75,323.25,199,47.2,2.11
194.999999999997,203.04,187.02,173.38,190.08,19.12,81.75,323.07,199,47.2,2.11
195.199999999997,203.16,187.15,173.46,190.18,19.14,81.75,323.28,199,47.3,2.11
195.399999999997,203.2,187.19,173.5,190.17,19.12,81.75,323.01,199,47.3,2.11
195.599999999997,203.23,187.18,173.48,190.18,19.11,81.75,323.06,200,47.3,2.11
195.799999999997,203.3,187.28,173.48,190.19,19.13,81.75,322.98,200,47.3,2.11
195.999999999997,203.43,187.35,173.51,190.2,19.12,81.75,323.05,200,47.2,2.11
196.199999999997,203.54,187.4,173.59,190.33,19.12,81.75,323.16,200,47.3,2.11
196.399999999997,203.48,187.36,173.56,190.25,19.09,81.75,323.47,200,47.3,2.11
196.599999999997,203.58,187.38,173.56,190.24,19.14,81.75,323.39,200,47.3,2.11
196.799999999997,203.7,187.39,173.6,190.26,19.13,81.74,323.27,201,47.3,2.11
196.999999999997,203.78,187.4,173.64,190.3,19.13,81.72,323.45,201,47.1,2.11
197.199999999997,203.88,187.51,173.78,190.49,19.19,81.74,323.27,201,47.1,2.11
197.399999999997,203.81,187.5,173.73,190.45,19.14,81.75,323.4,201,47.3,2.11
197.599999999997,203.84,187.56,173.77,190.57,19.14,81.75,323.36,201,47.2,2.11
197.799999999997,203.88,187.57,173.85,190.65,19.14,81.75,323.24,202,47.2,2.11
197.999999999997,203.9,187.58,173.92,190.66,19.13,81.75,323.32,202,47.1,2.11
198.199999999997,203.99,187.7,174.06,190.79,19.15,81.75,323.45,202,47.1,2.11
198.399999999997,203.96,187.75,174.09,190.83,19.12,81.75,323.26,202,47.2,2.11
198.599999999997,204.02,187.78,174.15,190.93,19.12,81.75,323.19,202,47.2,2.11
198.799999999997,204.03,187.84,174.25,190.98,19.15,81.75,323.54,203,47.2,2.11
198.999999999997,204.04,187.93,174.32,191.03,19.13,81.75,323.51,203,47.1,2.11
199.199999999997,204.2,188.07,174.41,191.13,19.15,81.76,323.36,203,47.1,2.11
199.399999999997,204.21,188.08,174.41,191.12,19.17,81.76,323.63,203,47.3,2.11
199.599999999997,204.31,188.12,174.43,191.13,19.13,81.76,323.53,203,47.3,2.11
199.799999999997,204.34,188.18,174.44,191.13,19.14,81.75,323.51,204,47.1,2.11
199.999999999997,204.46,188.16,174.45,191.16,19.12,81.75,323.9,204,47.1,2.11
200.199999999997,204.58,188.32,174.51,191.23,19.17,81.75,324.18,204,47,2.11
200.399999999997,204.64,188.33,174.51,191.22,19.16,81.75,323.88,204,47.2,2.11
200.599999999997,204.67,188.34,174.51,191.21,19.13,81.75,323.89,205,47.2,2.11
200.799999999997,204.71,188.35,174.51,191.22,19.15,81.75,323.97,205,47.1,2.11
200.999999999997,204.78,188.38,174.56,191.32,19.16,81.75,323.76,205,47.1,2.11
201.199999999997,204.86,188.46,174.72,191.39,19.19,81.75,324.13,205,47.2,2.11
201.399999999997,204.81,188.43,174.65,191.34,19.14,81.75,323.79,205,47.2,2.11
201.599999999997,204.83,188.42,174.67,191.41,19.11,81.75,323.85,206,47.3,2.11
201.799999999997,204.83,188.44,174.71,191.47,19.16,81.75,324.05,206,47.2,2.11
201.999999999997,204.87,188.45,174.74,191.61,19.12,81.75,323.87,206,47.2,2.11
202.199999999997,204.96,188.53,174.87,191.7,19.14,81.75,323.76,206,47.1,2.11
202.399999999997,204.95,188.56,174.92,191.69,19.14,81.75,324.03,206,47.1,2.11
202.599999999997,204.97,188.6,175.04,191.82,19.16,81.75,324.16,207,47.2,2.11
202.799999999997,204.98,188.67,175.14,191.89,19.15,81.76,323.66,207,47.2,2.11
202.999999999997,205.06,188.78,175.16,191.94,19.13,81.75,324.09,207,47.1,2.11
203.199999999997,205.21,188.89,175.25,192.03,19.14,81.75,323.5,207,47.1,2.11
203.399999999997,205.31,188.9,175.31,192.05,19.08,81.75,323.99,207,47.1,2.11
203.599999999997,205.41,188.93,175.35,192.06,19.09,81.75,324.03,207,47.2,2.13
203.799999999997,205.49,189.05,175.37,192.06,19.13,81.75,323.84,208,47.2,2.13
203.999999999997,205.55,189.1,175.39,192.1,19.14,81.75,324.05,208,47.1,2.11
204.199999999997,205.68,189.14,175.44,192.18,19.17,81.75,323.9,208,47.1,2.11
204.399999999997,205.67,189.17,175.42,192.15,19.13,81.75,324.3,208,47.1,2.11
204.599999999997,205.72,189.24,175.42,192.16,19.14,81.75,324.19,208,47.2,2.11
204.799999999997,205.71,189.28,175.43,192.15,19.12,81.75,323.92,209,47.2,2.11
204.999999999997,205.76,189.3,175.47,192.21,19.12,81.75,323.75,209,47.1,2.11
205.199999999997,205.88,189.36,175.55,192.32,19.14,81.75,323.94,209,47.1,2.11
205.399999999997,205.83,189.34,175.53,192.33,19.14,81.75,324.41,210,47.2,2.11
205.599999999997,205.84,189.37,175.54,192.38,19.15,81.75,324.01,210,47.2,2.11
205.799999999997,205.86,189.38,175.61,192.47,19.14,81.75,324.06,210,47.1,2.11
205.999999999997,205.89,189.38,175.67,192.55,19.13,81.75,324.01,210,47.1,2.11
206.199999999997,205.96,189.46,175.8,192.7,19.17,81.75,324.03,210,47.1,2.11
206.399999999997,205.89,189.43,175.72,192.65,19.04,81.75,324.45,210,47.2,2.11
206.599999999997,205.97,189.5,175.86,192.76,19.1,81.75,324.17,211,47.2,2.11
206.799999999997,206.09,189.55,175.97,192.82,19.07,81.75,324.57,211,47.3,2.11
206.999999999997,206.23,189.61,176.05,192.92,19.11,81.75,324.38,211,47.3,2.11
207.199999999997,206.3,189.74,176.12,192.96,19.1,81.76,324.42,211,47.1,2.11
207.399999999997,206.3,189.77,176.18,192.98,19.11,81.75,324.42,211,47.1,2.13
207.599999999997,206.44,189.85,176.22,193,19.11,81.75,323.96,212,47.1,2.13
207.799999999997,206.53,189.96,176.27,193.04,19.16,81.75,324.37,212,47.3,2.11
207.999999999997,206.6,190,176.31,193.05,19.14,81.75,324.59,212,47.3,2.11
208.199999999997,206.68,190.12,176.37,193.13,19.15,81.75,325.11,212,47.2,2.11
208.399999999997,206.68,190.15,176.37,193.1,19.16,81.75,325.07,212,47.2,2.11
208.599999999997,206.73,190.21,176.38,193.09,19.12,81.75,324.73,213,47,2.11
208.799999999997,206.74,190.21,176.39,193.1,19.16,81.75,324.66,213,47.2,2.13
208.999999999997,206.76,190.21,176.43,193.14,19.14,81.75,324.51,213,47.2,2.13
209.199999999997,206.84,190.29,176.49,193.25,19.18,81.75,324.98,213,47.1,2.11
209.399999999997,206.83,190.27,176.5,193.26,19.15,81.76,325.17,213,47.1,2.11
209.599999999997,206.85,190.27,176.47,193.32,19.15,81.76,325.01,214,47.2,2.11
209.799999999997,206.88,190.29,176.51,193.33,19.12,81.75,324.9,214,47.2,2.13
209.999999999997,206.9,190.32,176.56,193.42,19.13,81.75,324.93,214,47.1,2.13
210.199999999997,206.96,190.41,176.66,193.59,19.18,81.75,324.82,214,47,2.11
210.399999999997,206.95,190.39,176.65,193.56,19.13,81.75,325.02,214,47,2.11
210.599999999997,207.02,190.43,176.81,193.7,19.16,81.75,324.86,214,47.1,2.13
210.799999999997,207.09,190.49,176.88,193.76,19.12,81.75,324.65,215,47.1,2.13
210.999999999997,207.16,190.54,176.88,193.78,19.13,81.75,324.72,215,47,2.13
211.199999999997,207.32,190.62,177.04,193.86,19.11,81.75,324.35,215,47,2.13
211.399999999997,207.26,190.63,176.97,193.81,19.01,81.75,324.92,216,47,2.13
211.599999999997,207.37,190.78,177.07,193.88,19.07,81.75,324.89,216,47.1,2.13
211.799999999997,207.5,190.84,177.17,193.94,19.13,81.75,325.04,216,47.1,2.13
211.999999999996,207.52,190.92,177.23,194,19.09,81.75,325.08,216,46.9,2.13
212.199999999996,207.63,191.01,177.29,194.03,19.13,81.75,325.35,216,46.9,2.13
212.399999999996,207.66,191.01,177.29,194.05,19.11,81.75,325.77,216,46.9,2.13
212.599999999996,207.7,191.08,177.32,194.04,19.15,81.75,325.47,217,46.9,2.13
212.799999999996,207.73,191.13,177.33,194.06,19.16,81.75,325.53,217,47.1,2.13
212.999999999996,207.75,191.17,177.34,194.09,19.17,81.75,325.27,217,47.1,2.11
213.199999999996,207.82,191.23,177.39,194.2,19.19,81.75,325.65,217,46.9,2.11
213.399999999996,207.81,191.21,177.42,194.21,19.14,81.75,325.79,217,46.9,2.13
213.599999999996,207.84,191.22,177.4,194.19,19.12,81.75,325.41,218,46.9,2.13
213.799999999996,207.87,191.23,177.41,194.3,19.15,81.75,325.68,218,46.8,2.13
213.999999999996,207.91,191.25,177.47,194.41,19.18,81.75,325.57,218,46.8,2.11
214.199999999996,208.01,191.32,177.57,194.48,19.19,81.75,325.88,218,46.9,2.11
214.399999999996,208.1,191.31,177.64,194.57,19.16,81.76,325.94,218,46.9,2.11
214.599999999996,208.13,191.36,177.64,194.62,19.16,81.75,325.78,219,46.9,2.11
214.799999999996,208.25,191.44,177.76,194.7,19.18,81.76,325.88,219,46.8,2.13
214.999999999996,208.3,191.48,177.83,194.75,19.16,81.76,325.89,219,46.8,2.13
215.199999999996,208.41,191.58,177.96,194.85,19.18,81.75,325.85,219,46.9,2.11
215.399999999996,208.48,191.59,177.93,194.9,19.19,81.75,325.98,219,46.9,2.11
215.599999999996,208.55,191.59,178.05,194.91,19.17,81.75,325.52,220,46.8,2.11
215.799999999996,208.55,191.71,178.12,194.95,19.17,81.75,326.02,220,46.8,2.11
215.999999999996,208.6,191.79,178.17,194.96,19.16,81.75,325.73,220,46.9,2.11
216.199999999996,208.67,191.85,178.25,195,19.18,81.76,325.29,220,46.8,2.13
216.399999999996,208.64,191.86,178.22,194.96,19.09,81.76,325.14,220,46.8,2.13
216.599999999996,208.67,191.96,178.24,195,19.1,81.75,325.61,220,47,2.11
216.799999999996,208.68,191.98,178.26,195,19.1,81.75,325.98,221,47,2.13
216.999999999996,208.7,191.99,178.28,195,19.14,81.76,325.75,221,46.9,2.13
217.199999999996,208.79,192.1,178.33,195.11,19.13,81.76,326.55,221,46.9,2.11
217.399999999996,208.8,192.09,178.34,195.13,19.11,81.76,326.3,222,46.8,2.11
217.599999999996,208.84,192.15,178.37,195.19,19.14,81.76,325.91,222,46.9,2.13
217.799999999996,208.88,192.14,178.36,195.2,19.1,81.75,325.56,222,46.9,2.13
217.999999999996,208.94,192.18,178.42,195.26,19.09,81.75,326.1,222,47,2.13
218.199999999996,208.99,192.24,178.53,195.38,19.09,81.75,326.27,222,47,2.11
218.399999999996,209.09,192.21,178.54,195.46,19.12,81.75,325.73,223,46.8,2.11
218.599999999996,209.18,192.28,178.6,195.52,19.13,81.75,325.87,223,46.8,2.13
218.799999999996,209.31,192.3,178.63,195.58,19.16,81.75,326.11,223,47,2.13
218.999999999996,209.34,192.34,178.66,195.66,19.18,81.76,325.75,223,47,2.13
219.199999999996,209.43,192.39,178.75,195.78,19.15,81.76,326.01,223,47,2.13
219.399999999996,209.47,192.4,178.89,195.79,19.14,81.75,326.17,223,47,2.11
219.599999999996,209.54,192.45,178.99,195.83,19.12,81.75,325.84,224,47,2.11
219.799999999996,209.6,192.42,179.03,195.86,19.19,81.76,325.85,224,46.9,2.13
219.999999999996,209.61,192.55,179.11,195.9,19.14,81.75,325.95,224,46.9,2.13
220.199999999996,209.65,192.65,179.15,195.93,19.14,81.75,326.24,224,47,2.13
220.399999999996,209.65,192.68,179.19,195.93,19.16,81.75,326.1,224,47,2.11
220.599999999996,209.65,192.77,179.22,195.93,19.16,81.75,326.49,225,47,2.11
220.799999999996,209.65,192.82,179.23,195.95,19.15,81.76,326.08,225,47.1,2.13
220.999999999996,209.72,192.94,179.29,196,19.16,81.75,325.69,225,47.1,2.13
221.199999999996,209.72,193,179.28,195.99,19.14,81.75,325.83,225,47,2.13
221.399999999996,209.72,192.97,179.24,195.96,19.12,81.76,326.24,225,47,2.13
221.599999999996,209.78,193.02,179.25,196,19.13,81.75,326.4,226,47,2.13
221.799999999996,209.82,193.05,179.27,196.04,19.08,81.75,326.16,226,47,2.13
221.999999999996,209.99,193.15,179.36,196.1,19.12,81.75,325.91,226,47,2.13
222.199999999996,209.98,193.15,179.33,196.13,19.11,81.76,326.07,226,46.9,2.13
222.399999999996,209.99,193.15,179.34,196.13,19.1,81.75,326.21,226,46.9,2.13
222.599999999996,210.09,193.16,179.39,196.21,19.1,81.75,326.57,227,46.9,2.13
222.799999999996,210.2,193.17,179.42,196.28,19.14,81.75,326.4,227,46.9,2.13
222.999999999996,210.29,193.28,179.54,196.45,19.17,81.75,326.71,227,47,2.13
223.199999999996,210.33,193.22,179.56,196.48,19.13,81.75,326.39,227,46.8,2.13
223.399999999996,210.4,193.21,179.68,196.51,19.1,81.75,326.26,228,46.8,2.13
223.599999999996,210.41,193.27,179.71,196.63,19.11,81.76,326.28,228,46.9,2.13
223.799999999996,210.48,193.28,179.83,196.66,19.11,81.75,326.13,228,46.9,2.13
223.999999999996,210.57,193.4,179.9,196.77,19.1,81.75,326.42,228,47,2.13
224.199999999996,210.58,193.4,179.98,196.79,19.14,81.75,326.34,228,47,2.13
224.399999999996,210.61,193.5,180.01,196.79,19.17,81.75,326.52,229,46.9,2.13
224.599999999996,210.64,193.55,180.05,196.85,19.13,81.75,326.13,229,46.9,2.13
224.799999999996,210.62,193.64,180.11,196.87,19.14,81.76,326.43,229,46.8,2.13
224.999999999996,210.71,193.77,180.16,196.93,19.13,81.75,326.16,229,46.9,2.13
225.199999999996,210.68,193.79,180.18,196.9,19.11,81.75,326.34,229,46.9,2.13
225.399999999996,210.71,193.83,180.19,196.9,19.1,81.75,326.67,229,46.8,2.11
225.599999999996,210.74,193.88,180.18,196.92,19.14,81.75,326.49,230,46.8,2.11
225.799999999996,210.8,193.97,180.2,196.93,19.14,81.75,326.42,230,46.8,2.11
225.999999999996,210.93,194.09,180.3,197.02,19.16,81.75,326.29,230,46.8,2.13
226.199999999996,210.97,194.09,180.28,196.99,19.16,81.75,326.83,230,46.9,2.13
226.399999999996,210.98,194.03,180.28,197.03,19.1,81.75,326.75,230,46.8,2.13
226.599999999996,211.1,194.07,180.29,197.06,19.12,81.75,326.52,231,46.8,2.13
226.799999999996,211.14,194.09,180.34,197.1,19.09,81.75,326.51,231,46.9,2.13
226.999999999996,211.35,194.16,180.46,197.24,19.13,81.75,326.81,231,46.9,2.13
227.199999999996,211.37,194.16,180.47,197.31,19.11,81.76,327.07,231,46.9,2.13
227.399999999996,211.41,194.18,180.52,197.35,19.14,81.75,326.84,231,46.9,2.11
227.599999999996,211.46,194.15,180.56,197.47,19.16,81.75,326.6,232,46.9,2.11
227.799999999996,211.49,194.21,180.58,197.49,19.17,81.75,326.61,232,47.1,2.13
227.999999999996,211.58,194.32,180.76,197.6,19.19,81.75,326.82,232,47.1,2.13
228.199999999996,211.56,194.33,180.82,197.66,19.16,81.75,326.86,232,46.8,2.11
228.399999999996,211.57,194.37,180.88,197.7,19.15,81.75,326.83,233,46.8,2.13
228.599999999996,211.58,194.44,180.96,197.75,19.17,81.76,326.86,233,46.9,2.13
228.799999999996,211.6,194.49,180.97,197.79,19.14,81.76,327.04,233,46.9,2.13
228.999999999996,211.7,194.63,181.1,197.84,19.14,81.76,327.06,233,46.9,2.13
229.199999999996,211.66,194.62,181.13,197.83,19.15,81.75,326.82,233,47,2.13
229.399999999996,211.68,194.74,181.14,197.85,19.11,81.75,326.84,234,47,2.13
229.599999999995,211.74,194.77,181.16,197.85,19.13,81.75,327.06,234,46.8,2.11
229.799999999995,211.77,194.83,181.15,197.86,19.15,81.75,326.86,234,46.8,2.13
229.999999999995,211.92,194.92,181.24,197.97,19.13,81.75,326.54,234,47,2.13
230.199999999995,211.95,194.96,181.24,197.94,19.13,81.75,326.26,234,47,2.13
230.399999999995,212.01,194.98,181.21,197.94,19.17,81.75,326.82,235,47,2.13
230.599999999995,212.06,195.01,181.23,197.95,19.15,81.75,327.2,235,46.9,2.13
230.799999999995,212.13,195.05,181.25,197.98,19.13,81.75,327.14,235,46.9,2.13
230.999999999995,212.28,195.1,181.34,198.12,19.15,81.75,326.99,235,46.9,2.13
231.199999999995,212.3,195.1,181.32,198.15,19.17,81.75,327.23,235,46.9,2.13
231.399999999995,212.24,195.06,181.33,198.13,19.11,81.76,327.28,236,47,2.13
231.599999999995,212.38,195.09,181.43,198.27,19.12,81.75,327.35,236,47,2.13
231.799999999995,212.44,195.1,181.52,198.32,19.13,81.75,327.15,236,46.9,2.13
231.999999999995,212.51,195.22,181.62,198.42,19.13,81.75,326.95,236,46.9,2.13
232.199999999995,212.51,195.2,181.63,198.47,19.13,81.75,327.25,236,46.9,2.13
232.399999999995,212.5,195.19,181.72,198.54,19.1,81.75,327.55,236,46.9,2.13
232.599999999995,212.53,195.28,181.79,198.59,19.09,81.75,327.57,237,46.9,2.13
232.799999999995,212.55,195.35,181.86,198.65,19.09,81.75,327.28,237,46.9,2.13
232.999999999995,212.65,195.48,181.99,198.71,19.16,81.75,327.28,237,46.9,2.13
233.199999999995,212.62,195.48,182.02,198.74,19.13,81.76,327.26,237,47,2.13
233.399999999995,212.68,195.57,182.07,198.76,19.14,81.75,327.01,237,46.8,2.13
233.599999999995,212.72,195.68,182.09,198.78,19.13,81.75,327.47,238,46.8,2.13
233.799999999995,212.8,195.75,182.12,198.79,19.13,81.75,327.16,238,46.9,2.13
233.999999999995,212.91,195.84,182.18,198.85,19.14,81.75,327.54,238,46.9,2.13
234.199999999995,212.87,195.83,182.15,198.84,19.15,81.76,327.22,239,46.9,2.13
234.399999999995,212.99,195.85,182.14,198.83,19.11,81.76,327.47,239,46.9,2.13
234.599999999995,213.02,195.93,182.16,198.86,19.1,81.76,327.29,239,46.8,2.13
234.799999999995,213.12,195.94,182.19,198.84,19.13,81.76,327.36,239,46.7,2.13
234.999999999995,213.18,196.03,182.23,198.95,19.17,81.76,327.94,239,46.7,2.13
235.199999999995,213.25,196.01,182.22,198.94,19.16,81.75,327.83,239,46.9,2.13
235.399999999995,213.33,196.03,182.23,198.95,19.13,81.76,327.7,240,46.9,2.13
235.599999999995,213.37,196.03,182.26,199,19.12,81.76,327.6,240,46.8,2.13
235.799999999995,213.41,196.04,182.3,199.05,19.12,81.75,327.51,240,46.8,2.13
235.999999999995,213.46,196.16,182.44,199.17,19.11,81.75,327.41,240,46.9,2.13
236.199999999995,213.49,196.11,182.49,199.21,19.14,81.75,327.31,240,46.9,2.13
236.399999999995,213.44,196.1,182.47,199.13,19.09,81.75,327.3,241,46.9,2.13
236.599999999995,213.47,196.14,182.61,199.31,19.13,81.75,327.39,241,46.8,2.13
236.799999999995,213.48,196.18,182.72,199.37,19.12,81.76,327.24,241,46.8,2.13
236.999999999995,213.6,196.27,182.84,199.48,19.13,81.76,327.26,241,46.8,2.13
237.199999999995,213.59,196.32,182.85,199.51,19.12,81.76,327.4,241,46.8,2.14
237.399999999995,213.6,196.38,182.93,199.53,19.12,81.75,327.61,242,46.9,2.14
237.599999999995,213.63,196.42,182.99,199.61,19.14,81.75,327.96,242,46.8,2.13
237.799999999995,213.71,196.44,183.03,199.65,19.13,81.76,327.61,242,46.8,2.13
237.999999999995,213.79,196.54,183.09,199.72,19.16,81.75,327.23,242,46.8,2.13
238.199999999995,213.81,196.66,183.08,199.72,19.1,81.76,327.41,242,46.8,2.13
238.399999999995,213.92,196.7,183.08,199.75,19.15,81.76,327.53,243,46.9,2.13
238.599999999995,214.02,196.72,183.09,199.76,19.13,81.76,327.72,243,46.9,2.13
238.799999999995,214.07,196.77,183.11,199.75,19.12,81.75,327.62,243,46.8,2.13
238.999999999995,214.16,196.9,183.13,199.84,19.14,81.75,327.19,243,46.8,2.13
239.199999999995,214.23,196.92,183.15,199.81,19.16,81.76,327.26,243,46.8,2.13
239.399999999995,214.29,196.95,183.16,199.81,19.15,81.76,327.25,243,46.9,2.13
239.599999999995,214.32,196.96,183.15,199.83,19.13,81.76,327.81,244,46.9,2.13
239.799999999995,214.36,196.98,183.23,199.86,19.16,81.76,327.74,244,46.8,2.13
239.999999999995,214.38,197.06,183.33,199.94,19.15,81.76,327.97,244,46.8,2.13
240.199999999995,214.41,197.06,183.38,199.92,19.13,81.76,327.69,245,46.9,2.13
240.399999999995,214.43,197.06,183.41,199.95,19.1,81.76,328.19,245,46.9,2.13
240.599999999995,214.44,197.04,183.54,200.05,19.17,81.76,327.87,245,46.9,2.13
240.799999999995,214.46,197.09,183.59,200.08,19.13,81.76,327.84,245,46.8,2.13
240.999999999995,214.52,197.15,183.72,200.24,19.18,81.76,327.91,245,46.8,2.13
241.199999999995,214.54,197.19,183.79,200.23,19.11,81.76,327.76,246,46.9,2.13
241.399999999995,214.57,197.23,183.68,200.22,19.04,81.76,327.98,246,46.9,2.13
241.599999999995,214.59,197.24,183.76,200.35,19.08,81.76,327.86,246,47,2.13
241.799999999995,214.64,197.29,183.88,200.41,19.04,81.76,327.92,246,46.8,2.13
241.999999999995,214.68,197.42,183.98,200.53,19.12,81.76,327.78,246,46.8,2.13
242.199999999995,214.73,197.47,183.99,200.58,19.1,81.76,327.43,246,46.9,2.13
242.399999999995,214.8,197.49,184,200.61,19.1,81.76,327.73,247,46.9,2.13
242.599999999995,214.87,197.6,184.04,200.63,19.12,81.76,327.64,247,46.9,2.13
242.799999999995,214.99,197.64,184.04,200.68,19.11,81.76,327.75,247,46.9,2.13
242.999999999995,215.09,197.75,184.11,200.72,19.14,81.76,328.23,247,46.7,2.13
243.199999999995,215.1,197.82,184.09,200.72,19.11,81.76,327.93,247,46.9,2.13
243.399999999995,215.18,197.82,184.1,200.74,19.14,81.76,328.05,248,46.9,2.13
243.599999999995,215.24,197.88,184.12,200.73,19.16,81.76,327.88,248,46.9,2.13
243.799999999995,215.3,197.87,184.17,200.73,19.15,81.76,327.76,248,46.9,2.13
243.999999999995,215.37,197.95,184.26,200.78,19.14,81.76,327.87,248,46.8,2.13
244.199999999995,215.36,197.93,184.27,200.81,19.15,81.76,327.57,248,46.8,2.13
244.399999999995,215.38,197.95,184.31,200.8,19.13,81.76,327.66,249,46.9,2.13
244.599999999995,215.41,197.97,184.38,200.82,19.12,81.76,327.74,249,46.9,2.13
244.799999999995,215.42,197.97,184.44,200.88,19.13,81.76,328.26,249,46.9,2.13
244.999999999995,215.47,198.07,184.53,200.96,19.15,81.76,327.91,249,46.7,2.13
245.199999999995,215.44,198.04,184.57,200.99,19.16,81.76,328.39,249,46.7,2.13
245.399999999995,215.46,198.05,184.66,201.04,19.14,81.76,328.34,249,46.8,2.13
245.599999999995,215.5,198.07,184.69,201.13,19.13,81.76,327.94,250,46.8,2.13
245.799999999995,215.53,198.16,184.77,201.16,19.11,81.76,327.78,250,46.8,2.13
245.999999999995,215.66,198.2,184.86,201.26,19.11,81.76,327.32,250,46.8,2.13
246.199999999995,215.7,198.22,184.92,201.29,19.12,81.76,327.75,251,46.8,2.13
246.399999999995,215.69,198.25,184.88,201.3,19.08,81.76,328.19,251,47,2.13
246.599999999995,215.79,198.35,184.94,201.41,19.12,81.76,327.87,251,47,2.13
246.799999999995,215.9,198.52,184.97,201.43,19.1,81.76,328.15,251,46.8,2.13
246.999999999995,216,198.6,185.02,201.48,19.16,81.76,327.98,251,46.8,2.13
247.199999999994,216.05,198.58,185.01,201.54,19.13,81.76,328.25,252,46.7,2.13
247.399999999995,216.14,198.61,185.01,201.55,19.1,81.76,327.89,252,46.7,2.13
247.599999999994,216.16,198.71,185.03,201.58,19.13,81.76,327.87,252,46.9,2.13
247.799999999994,216.19,198.78,185.04,201.62,19.13,81.76,327.85,252,46.8,2.13
247.999999999994,216.24,198.81,185.1,201.67,19.15,81.76,328.19,252,46.8,2.13
248.199999999994,216.26,198.83,185.11,201.67,19.17,81.76,328.07,252,46.7,2.13
248.399999999994,216.29,198.87,185.13,201.67,19.13,81.76,327.86,253,46.7,2.13
248.599999999994,216.31,198.87,185.18,201.69,19.12,81.76,327.75,253,47,2.13
248.799999999994,216.33,198.87,185.24,201.7,19.1,81.76,327.63,253,47,2.13
